dataset_id,method,permutation,reference_pca_dimensions,k,null_local_retention,evaluation_cells,permutation_seed
heart_cell_atlas_subsampled,GLM-PCA,70,50,15,0.01513333333,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,71,50,15,0.01346666667,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,72,50,15,0.01673333333,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,73,50,15,0.016,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,74,50,15,0.01486666667,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,75,50,15,0.01366666667,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,76,50,15,0.01466666667,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,77,50,15,0.015,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,78,50,15,0.0154,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,79,50,15,0.01286666667,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,80,50,15,0.01446666667,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,81,50,15,0.01526666667,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,82,50,15,0.01513333333,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,83,50,15,0.01426666667,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,84,50,15,0.01506666667,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,85,50,15,0.0148,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,86,50,15,0.01486666667,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,87,50,15,0.01433333333,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,88,50,15,0.0132,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,89,50,15,0.01606666667,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,90,50,15,0.01486666667,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,91,50,15,0.01586666667,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,92,50,15,0.015,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,93,50,15,0.015,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,94,50,15,0.0144,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,95,50,15,0.01426666667,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,96,50,15,0.01493333333,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,97,50,15,0.01453333333,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,98,50,15,0.0158,1000,20260714
heart_cell_atlas_subsampled,GLM-PCA,99,50,15,0.0136,1000,20260714
heart_cell_atlas_subsampled,scScope,0,50,15,0.0148,1000,20260714
heart_cell_atlas_subsampled,scScope,1,50,15,0.01506666667,1000,20260714
heart_cell_atlas_subsampled,scScope,2,50,15,0.01533333333,1000,20260714
heart_cell_atlas_subsampled,scScope,3,50,15,0.01453333333,1000,20260714
heart_cell_atlas_subsampled,scScope,4,50,15,0.01506666667,1000,20260714
heart_cell_atlas_subsampled,scScope,5,50,15,0.0154,1000,20260714
heart_cell_atlas_subsampled,scScope,6,50,15,0.0152,1000,20260714
heart_cell_atlas_subsampled,scScope,7,50,15,0.01733333333,1000,20260714
heart_cell_atlas_subsampled,scScope,8,50,15,0.01446666667,1000,20260714
heart_cell_atlas_subsampled,scScope,9,50,15,0.01473333333,1000,20260714
heart_cell_atlas_subsampled,scScope,10,50,15,0.01326666667,1000,20260714
heart_cell_atlas_subsampled,scScope,11,50,15,0.01473333333,1000,20260714
heart_cell_atlas_subsampled,scScope,12,50,15,0.015,1000,20260714
heart_cell_atlas_subsampled,scScope,13,50,15,0.0138,1000,20260714
heart_cell_atlas_subsampled,scScope,14,50,15,0.0142,1000,20260714
heart_cell_atlas_subsampled,scScope,15,50,15,0.01393333333,1000,20260714
heart_cell_atlas_subsampled,scScope,16,50,15,0.01626666667,1000,20260714
heart_cell_atlas_subsampled,scScope,17,50,15,0.01453333333,1000,20260714
heart_cell_atlas_subsampled,scScope,18,50,15,0.01353333333,1000,20260714
heart_cell_atlas_subsampled,scScope,19,50,15,0.01526666667,1000,20260714
heart_cell_atlas_subsampled,scScope,20,50,15,0.0144,1000,20260714
heart_cell_atlas_subsampled,scScope,21,50,15,0.0144,1000,20260714
heart_cell_atlas_subsampled,scScope,22,50,15,0.01333333333,1000,20260714
heart_cell_atlas_subsampled,scScope,23,50,15,0.01746666667,1000,20260714
heart_cell_atlas_subsampled,scScope,24,50,15,0.01333333333,1000,20260714
heart_cell_atlas_subsampled,scScope,25,50,15,0.01433333333,1000,20260714
heart_cell_atlas_subsampled,scScope,26,50,15,0.0152,1000,20260714
heart_cell_atlas_subsampled,scScope,27,50,15,0.01686666667,1000,20260714
heart_cell_atlas_subsampled,scScope,28,50,15,0.01426666667,1000,20260714
heart_cell_atlas_subsampled,scScope,29,50,15,0.01633333333,1000,20260714
heart_cell_atlas_subsampled,scScope,30,50,15,0.01546666667,1000,20260714
heart_cell_atlas_subsampled,scScope,31,50,15,0.01386666667,1000,20260714
heart_cell_atlas_subsampled,scScope,32,50,15,0.0134,1000,20260714
heart_cell_atlas_subsampled,scScope,33,50,15,0.01486666667,1000,20260714
heart_cell_atlas_subsampled,scScope,34,50,15,0.01633333333,1000,20260714
heart_cell_atlas_subsampled,scScope,35,50,15,0.01513333333,1000,20260714
heart_cell_atlas_subsampled,scScope,36,50,15,0.01506666667,1000,20260714
heart_cell_atlas_subsampled,scScope,37,50,15,0.01373333333,1000,20260714
heart_cell_atlas_subsampled,scScope,38,50,15,0.0154,1000,20260714
heart_cell_atlas_subsampled,scScope,39,50,15,0.01546666667,1000,20260714
heart_cell_atlas_subsampled,scScope,40,50,15,0.0138,1000,20260714
heart_cell_atlas_subsampled,scScope,41,50,15,0.0154,1000,20260714
heart_cell_atlas_subsampled,scScope,42,50,15,0.01606666667,1000,20260714
heart_cell_atlas_subsampled,scScope,43,50,15,0.0152,1000,20260714
heart_cell_atlas_subsampled,scScope,44,50,15,0.015,1000,20260714
heart_cell_atlas_subsampled,scScope,45,50,15,0.0158,1000,20260714
heart_cell_atlas_subsampled,scScope,46,50,15,0.0138,1000,20260714
heart_cell_atlas_subsampled,scScope,47,50,15,0.014,1000,20260714
heart_cell_atlas_subsampled,scScope,48,50,15,0.01593333333,1000,20260714
heart_cell_atlas_subsampled,scScope,49,50,15,0.0154,1000,20260714
heart_cell_atlas_subsampled,scScope,50,50,15,0.01593333333,1000,20260714
heart_cell_atlas_subsampled,scScope,51,50,15,0.01633333333,1000,20260714
heart_cell_atlas_subsampled,scScope,52,50,15,0.014,1000,20260714
heart_cell_atlas_subsampled,scScope,53,50,15,0.016,1000,20260714
heart_cell_atlas_subsampled,scScope,54,50,15,0.01386666667,1000,20260714
heart_cell_atlas_subsampled,scScope,55,50,15,0.0136,1000,20260714
heart_cell_atlas_subsampled,scScope,56,50,15,0.0148,1000,20260714
heart_cell_atlas_subsampled,scScope,57,50,15,0.0158,1000,20260714
heart_cell_atlas_subsampled,scScope,58,50,15,0.01533333333,1000,20260714
heart_cell_atlas_subsampled,scScope,59,50,15,0.01486666667,1000,20260714
heart_cell_atlas_subsampled,scScope,60,50,15,0.01766666667,1000,20260714
heart_cell_atlas_subsampled,scScope,61,50,15,0.01533333333,1000,20260714
heart_cell_atlas_subsampled,scScope,62,50,15,0.0148,1000,20260714
heart_cell_atlas_subsampled,scScope,63,50,15,0.01546666667,1000,20260714
heart_cell_atlas_subsampled,scScope,64,50,15,0.0138,1000,20260714
heart_cell_atlas_subsampled,scScope,65,50,15,0.015,1000,20260714
heart_cell_atlas_subsampled,scScope,66,50,15,0.01613333333,1000,20260714
heart_cell_atlas_subsampled,scScope,67,50,15,0.01573333333,1000,20260714
heart_cell_atlas_subsampled,scScope,68,50,15,0.01293333333,1000,20260714
heart_cell_atlas_subsampled,scScope,69,50,15,0.0136,1000,20260714
heart_cell_atlas_subsampled,scScope,70,50,15,0.01526666667,1000,20260714
heart_cell_atlas_subsampled,scScope,71,50,15,0.01326666667,1000,20260714
heart_cell_atlas_subsampled,scScope,72,50,15,0.0132,1000,20260714
heart_cell_atlas_subsampled,scScope,73,50,15,0.01393333333,1000,20260714
heart_cell_atlas_subsampled,scScope,74,50,15,0.01526666667,1000,20260714
heart_cell_atlas_subsampled,scScope,75,50,15,0.01393333333,1000,20260714
heart_cell_atlas_subsampled,scScope,76,50,15,0.01373333333,1000,20260714
heart_cell_atlas_subsampled,scScope,77,50,15,0.0162,1000,20260714
heart_cell_atlas_subsampled,scScope,78,50,15,0.017,1000,20260714
heart_cell_atlas_subsampled,scScope,79,50,15,0.01726666667,1000,20260714
heart_cell_atlas_subsampled,scScope,80,50,15,0.0128,1000,20260714
heart_cell_atlas_subsampled,scScope,81,50,15,0.01466666667,1000,20260714
heart_cell_atlas_subsampled,scScope,82,50,15,0.0166,1000,20260714
heart_cell_atlas_subsampled,scScope,83,50,15,0.01653333333,1000,20260714
heart_cell_atlas_subsampled,scScope,84,50,15,0.01553333333,1000,20260714
heart_cell_atlas_subsampled,scScope,85,50,15,0.01606666667,1000,20260714
heart_cell_atlas_subsampled,scScope,86,50,15,0.0124,1000,20260714
heart_cell_atlas_subsampled,scScope,87,50,15,0.0136,1000,20260714
heart_cell_atlas_subsampled,scScope,88,50,15,0.0148,1000,20260714
heart_cell_atlas_subsampled,scScope,89,50,15,0.01433333333,1000,20260714
heart_cell_atlas_subsampled,scScope,90,50,15,0.01386666667,1000,20260714
heart_cell_atlas_subsampled,scScope,91,50,15,0.0138,1000,20260714
heart_cell_atlas_subsampled,scScope,92,50,15,0.01506666667,1000,20260714
heart_cell_atlas_subsampled,scScope,93,50,15,0.0154,1000,20260714
heart_cell_atlas_subsampled,scScope,94,50,15,0.01273333333,1000,20260714
heart_cell_atlas_subsampled,scScope,95,50,15,0.01613333333,1000,20260714
heart_cell_atlas_subsampled,scScope,96,50,15,0.01553333333,1000,20260714
heart_cell_atlas_subsampled,scScope,97,50,15,0.01566666667,1000,20260714
heart_cell_atlas_subsampled,scScope,98,50,15,0.0162,1000,20260714
heart_cell_atlas_subsampled,scScope,99,50,15,0.01506666667,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,0,50,15,0.0142,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,1,50,15,0.0154,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,2,50,15,0.015,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,3,50,15,0.0146,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,4,50,15,0.01513333333,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,5,50,15,0.01513333333,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,6,50,15,0.01526666667,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,7,50,15,0.01586666667,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,8,50,15,0.0136,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,9,50,15,0.0156,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,10,50,15,0.01413333333,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,11,50,15,0.015,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,12,50,15,0.0136,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,13,50,15,0.01666666667,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,14,50,15,0.01453333333,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,15,50,15,0.01413333333,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,16,50,15,0.01566666667,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,17,50,15,0.01346666667,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,18,50,15,0.01246666667,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,19,50,15,0.01433333333,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,20,50,15,0.0144,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,21,50,15,0.01406666667,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,22,50,15,0.01473333333,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,23,50,15,0.01446666667,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,24,50,15,0.0166,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,25,50,15,0.0158,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,26,50,15,0.01726666667,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,27,50,15,0.01606666667,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,28,50,15,0.01433333333,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,29,50,15,0.01373333333,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,30,50,15,0.01586666667,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,31,50,15,0.01526666667,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,32,50,15,0.016,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,33,50,15,0.016,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,34,50,15,0.0142,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,35,50,15,0.017,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,36,50,15,0.01446666667,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,37,50,15,0.0154,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,38,50,15,0.0144,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,39,50,15,0.01366666667,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,40,50,15,0.01526666667,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,41,50,15,0.015,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,42,50,15,0.01613333333,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,43,50,15,0.01533333333,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,44,50,15,0.01533333333,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,45,50,15,0.01793333333,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,46,50,15,0.01593333333,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,47,50,15,0.0166,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,48,50,15,0.0154,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,49,50,15,0.01473333333,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,50,50,15,0.01566666667,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,51,50,15,0.015,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,52,50,15,0.01566666667,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,53,50,15,0.017,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,54,50,15,0.01486666667,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,55,50,15,0.01486666667,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,56,50,15,0.01446666667,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,57,50,15,0.0164,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,58,50,15,0.0162,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,59,50,15,0.01566666667,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,60,50,15,0.0162,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,61,50,15,0.01446666667,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,62,50,15,0.0136,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,63,50,15,0.01733333333,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,64,50,15,0.01493333333,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,65,50,15,0.01473333333,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,66,50,15,0.01433333333,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,67,50,15,0.01406666667,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,68,50,15,0.01533333333,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,69,50,15,0.01546666667,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,70,50,15,0.015,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,71,50,15,0.01573333333,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,72,50,15,0.01653333333,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,73,50,15,0.014,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,74,50,15,0.01313333333,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,75,50,15,0.01373333333,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,76,50,15,0.01613333333,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,77,50,15,0.0142,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,78,50,15,0.0164,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,79,50,15,0.01666666667,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,80,50,15,0.01473333333,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,81,50,15,0.0146,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,82,50,15,0.01726666667,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,83,50,15,0.015,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,84,50,15,0.01753333333,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,85,50,15,0.01426666667,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,86,50,15,0.0146,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,87,50,15,0.01366666667,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,88,50,15,0.01553333333,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,89,50,15,0.01666666667,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,90,50,15,0.01413333333,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,91,50,15,0.01426666667,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,92,50,15,0.01773333333,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,93,50,15,0.01393333333,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,94,50,15,0.01426666667,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,95,50,15,0.01266666667,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,96,50,15,0.015,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,97,50,15,0.01573333333,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,98,50,15,0.015,1000,20260714
heart_cell_atlas_subsampled,SAUCIE,99,50,15,0.01493333333,1000,20260714
heart_cell_atlas_subsampled,UMAP,0,50,15,0.01406666667,1000,20260714
heart_cell_atlas_subsampled,UMAP,1,50,15,0.01453333333,1000,20260714
heart_cell_atlas_subsampled,UMAP,2,50,15,0.01586666667,1000,20260714
heart_cell_atlas_subsampled,UMAP,3,50,15,0.01486666667,1000,20260714
heart_cell_atlas_subsampled,UMAP,4,50,15,0.01433333333,1000,20260714
heart_cell_atlas_subsampled,UMAP,5,50,15,0.01146666667,1000,20260714
heart_cell_atlas_subsampled,UMAP,6,50,15,0.01293333333,1000,20260714
heart_cell_atlas_subsampled,UMAP,7,50,15,0.01513333333,1000,20260714
heart_cell_atlas_subsampled,UMAP,8,50,15,0.0156,1000,20260714
heart_cell_atlas_subsampled,UMAP,9,50,15,0.01413333333,1000,20260714
heart_cell_atlas_subsampled,UMAP,10,50,15,0.01486666667,1000,20260714
heart_cell_atlas_subsampled,UMAP,11,50,15,0.0134,1000,20260714
heart_cell_atlas_subsampled,UMAP,12,50,15,0.01406666667,1000,20260714
heart_cell_atlas_subsampled,UMAP,13,50,15,0.01446666667,1000,20260714
heart_cell_atlas_subsampled,UMAP,14,50,15,0.01306666667,1000,20260714
heart_cell_atlas_subsampled,UMAP,15,50,15,0.01506666667,1000,20260714
heart_cell_atlas_subsampled,UMAP,16,50,15,0.01373333333,1000,20260714
heart_cell_atlas_subsampled,UMAP,17,50,15,0.01453333333,1000,20260714
heart_cell_atlas_subsampled,UMAP,18,50,15,0.0144,1000,20260714
heart_cell_atlas_subsampled,UMAP,19,50,15,0.01486666667,1000,20260714
heart_cell_atlas_subsampled,UMAP,20,50,15,0.01546666667,1000,20260714
heart_cell_atlas_subsampled,UMAP,21,50,15,0.01573333333,1000,20260714
heart_cell_atlas_subsampled,UMAP,22,50,15,0.01526666667,1000,20260714
heart_cell_atlas_subsampled,UMAP,23,50,15,0.01666666667,1000,20260714
heart_cell_atlas_subsampled,UMAP,24,50,15,0.01553333333,1000,20260714
heart_cell_atlas_subsampled,UMAP,25,50,15,0.01653333333,1000,20260714
heart_cell_atlas_subsampled,UMAP,26,50,15,0.01473333333,1000,20260714
heart_cell_atlas_subsampled,UMAP,27,50,15,0.01373333333,1000,20260714
heart_cell_atlas_subsampled,UMAP,28,50,15,0.015,1000,20260714
heart_cell_atlas_subsampled,UMAP,29,50,15,0.016,1000,20260714
heart_cell_atlas_subsampled,UMAP,30,50,15,0.01526666667,1000,20260714
heart_cell_atlas_subsampled,UMAP,31,50,15,0.0138,1000,20260714
heart_cell_atlas_subsampled,UMAP,32,50,15,0.014,1000,20260714
heart_cell_atlas_subsampled,UMAP,33,50,15,0.015,1000,20260714
heart_cell_atlas_subsampled,UMAP,34,50,15,0.0154,1000,20260714
heart_cell_atlas_subsampled,UMAP,35,50,15,0.01473333333,1000,20260714
heart_cell_atlas_subsampled,UMAP,36,50,15,0.01473333333,1000,20260714
heart_cell_atlas_subsampled,UMAP,37,50,15,0.01426666667,1000,20260714
heart_cell_atlas_subsampled,UMAP,38,50,15,0.0138,1000,20260714
heart_cell_atlas_subsampled,UMAP,39,50,15,0.0134,1000,20260714
heart_cell_atlas_subsampled,UMAP,40,50,15,0.01426666667,1000,20260714
heart_cell_atlas_subsampled,UMAP,41,50,15,0.01386666667,1000,20260714
heart_cell_atlas_subsampled,UMAP,42,50,15,0.01473333333,1000,20260714
heart_cell_atlas_subsampled,UMAP,43,50,15,0.01553333333,1000,20260714
heart_cell_atlas_subsampled,UMAP,44,50,15,0.0156,1000,20260714
heart_cell_atlas_subsampled,UMAP,45,50,15,0.01546666667,1000,20260714
heart_cell_atlas_subsampled,UMAP,46,50,15,0.0158,1000,20260714
heart_cell_atlas_subsampled,UMAP,47,50,15,0.01446666667,1000,20260714
heart_cell_atlas_subsampled,UMAP,48,50,15,0.015,1000,20260714
heart_cell_atlas_subsampled,UMAP,49,50,15,0.017,1000,20260714
heart_cell_atlas_subsampled,UMAP,50,50,15,0.0148,1000,20260714
heart_cell_atlas_subsampled,UMAP,51,50,15,0.0148,1000,20260714
heart_cell_atlas_subsampled,UMAP,52,50,15,0.0152,1000,20260714
heart_cell_atlas_subsampled,UMAP,53,50,15,0.01506666667,1000,20260714
heart_cell_atlas_subsampled,UMAP,54,50,15,0.01593333333,1000,20260714
heart_cell_atlas_subsampled,UMAP,55,50,15,0.01473333333,1000,20260714
heart_cell_atlas_subsampled,UMAP,56,50,15,0.0142,1000,20260714
heart_cell_atlas_subsampled,UMAP,57,50,15,0.0164,1000,20260714
heart_cell_atlas_subsampled,UMAP,58,50,15,0.0132,1000,20260714
heart_cell_atlas_subsampled,UMAP,59,50,15,0.01513333333,1000,20260714
heart_cell_atlas_subsampled,UMAP,60,50,15,0.0156,1000,20260714
heart_cell_atlas_subsampled,UMAP,61,50,15,0.0168,1000,20260714
heart_cell_atlas_subsampled,UMAP,62,50,15,0.01366666667,1000,20260714
heart_cell_atlas_subsampled,UMAP,63,50,15,0.01473333333,1000,20260714
heart_cell_atlas_subsampled,UMAP,64,50,15,0.01486666667,1000,20260714
heart_cell_atlas_subsampled,UMAP,65,50,15,0.01493333333,1000,20260714
heart_cell_atlas_subsampled,UMAP,66,50,15,0.01673333333,1000,20260714
heart_cell_atlas_subsampled,UMAP,67,50,15,0.015,1000,20260714
heart_cell_atlas_subsampled,UMAP,68,50,15,0.01813333333,1000,20260714
heart_cell_atlas_subsampled,UMAP,69,50,15,0.0158,1000,20260714
heart_cell_atlas_subsampled,UMAP,70,50,15,0.01413333333,1000,20260714
heart_cell_atlas_subsampled,UMAP,71,50,15,0.01653333333,1000,20260714
heart_cell_atlas_subsampled,UMAP,72,50,15,0.0152,1000,20260714
heart_cell_atlas_subsampled,UMAP,73,50,15,0.01666666667,1000,20260714
heart_cell_atlas_subsampled,UMAP,74,50,15,0.01486666667,1000,20260714
heart_cell_atlas_subsampled,UMAP,75,50,15,0.01473333333,1000,20260714
heart_cell_atlas_subsampled,UMAP,76,50,15,0.0142,1000,20260714
heart_cell_atlas_subsampled,UMAP,77,50,15,0.01386666667,1000,20260714
heart_cell_atlas_subsampled,UMAP,78,50,15,0.0132,1000,20260714
heart_cell_atlas_subsampled,UMAP,79,50,15,0.015,1000,20260714
heart_cell_atlas_subsampled,UMAP,80,50,15,0.01653333333,1000,20260714
heart_cell_atlas_subsampled,UMAP,81,50,15,0.01666666667,1000,20260714
heart_cell_atlas_subsampled,UMAP,82,50,15,0.01513333333,1000,20260714
heart_cell_atlas_subsampled,UMAP,83,50,15,0.01386666667,1000,20260714
heart_cell_atlas_subsampled,UMAP,84,50,15,0.01406666667,1000,20260714
heart_cell_atlas_subsampled,UMAP,85,50,15,0.0172,1000,20260714
heart_cell_atlas_subsampled,UMAP,86,50,15,0.01506666667,1000,20260714
heart_cell_atlas_subsampled,UMAP,87,50,15,0.014,1000,20260714
heart_cell_atlas_subsampled,UMAP,88,50,15,0.01513333333,1000,20260714
heart_cell_atlas_subsampled,UMAP,89,50,15,0.0142,1000,20260714
heart_cell_atlas_subsampled,UMAP,90,50,15,0.01533333333,1000,20260714
heart_cell_atlas_subsampled,UMAP,91,50,15,0.01633333333,1000,20260714
heart_cell_atlas_subsampled,UMAP,92,50,15,0.01526666667,1000,20260714
heart_cell_atlas_subsampled,UMAP,93,50,15,0.0156,1000,20260714
heart_cell_atlas_subsampled,UMAP,94,50,15,0.01386666667,1000,20260714
heart_cell_atlas_subsampled,UMAP,95,50,15,0.01393333333,1000,20260714
heart_cell_atlas_subsampled,UMAP,96,50,15,0.01653333333,1000,20260714
heart_cell_atlas_subsampled,UMAP,97,50,15,0.01526666667,1000,20260714
heart_cell_atlas_subsampled,UMAP,98,50,15,0.016,1000,20260714
heart_cell_atlas_subsampled,UMAP,99,50,15,0.01273333333,1000,20260714
heart_cell_atlas_subsampled,PHATE,0,50,15,0.01553333333,1000,20260714
heart_cell_atlas_subsampled,PHATE,1,50,15,0.01686666667,1000,20260714
heart_cell_atlas_subsampled,PHATE,2,50,15,0.01526666667,1000,20260714
heart_cell_atlas_subsampled,PHATE,3,50,15,0.01653333333,1000,20260714
heart_cell_atlas_subsampled,PHATE,4,50,15,0.01386666667,1000,20260714
heart_cell_atlas_subsampled,PHATE,5,50,15,0.011,1000,20260714
heart_cell_atlas_subsampled,PHATE,6,50,15,0.01486666667,1000,20260714
heart_cell_atlas_subsampled,PHATE,7,50,15,0.0162,1000,20260714
heart_cell_atlas_subsampled,PHATE,8,50,15,0.0162,1000,20260714
heart_cell_atlas_subsampled,PHATE,9,50,15,0.015,1000,20260714
heart_cell_atlas_subsampled,PHATE,10,50,15,0.0146,1000,20260714
heart_cell_atlas_subsampled,PHATE,11,50,15,0.0148,1000,20260714
heart_cell_atlas_subsampled,PHATE,12,50,15,0.01673333333,1000,20260714
heart_cell_atlas_subsampled,PHATE,13,50,15,0.01606666667,1000,20260714
heart_cell_atlas_subsampled,PHATE,14,50,15,0.01633333333,1000,20260714
heart_cell_atlas_subsampled,PHATE,15,50,15,0.01613333333,1000,20260714
heart_cell_atlas_subsampled,PHATE,16,50,15,0.01333333333,1000,20260714
heart_cell_atlas_subsampled,PHATE,17,50,15,0.0166,1000,20260714
heart_cell_atlas_subsampled,PHATE,18,50,15,0.017,1000,20260714
heart_cell_atlas_subsampled,PHATE,19,50,15,0.01526666667,1000,20260714
heart_cell_atlas_subsampled,PHATE,20,50,15,0.01593333333,1000,20260714
