dataset_id,cell_id,method,family,seed,x,y,label,batch_or_donor,n_cells,source
paul15,W31392,PCA,factor,0,-7.063769,-3.277517,14Mo,,2730,empirical_embedding_coordinates
paul15,W31393,PCA,factor,0,-8.689989,-0.32873085,13Baso,,2730,empirical_embedding_coordinates
paul15,W31394,PCA,factor,0,12.136823,0.30884847,2Ery,,2730,empirical_embedding_coordinates
paul15,W31395,PCA,factor,0,-8.67159,5.790502,14Mo,,2730,empirical_embedding_coordinates
paul15,W31396,PCA,factor,0,-11.049087,3.242391,16Neu,,2730,empirical_embedding_coordinates
paul15,W31397,PCA,factor,0,-4.3299017,-13.94546,12Baso,,2730,empirical_embedding_coordinates
paul15,W31398,PCA,factor,0,-9.940552,4.935332,14Mo,,2730,empirical_embedding_coordinates
paul15,W31399,PCA,factor,0,-10.833468,-2.8598335,14Mo,,2730,empirical_embedding_coordinates
paul15,W31401,PCA,factor,0,14.156687,1.7997199,3Ery,,2730,empirical_embedding_coordinates
paul15,W31402,PCA,factor,0,-9.115566,0.601019,14Mo,,2730,empirical_embedding_coordinates
paul15,W31403,PCA,factor,0,-8.610398,2.1106553,13Baso,,2730,empirical_embedding_coordinates
paul15,W31405,PCA,factor,0,-5.737654,-5.740782,12Baso,,2730,empirical_embedding_coordinates
paul15,W31406,PCA,factor,0,9.403772,-1.8532099,5Ery,,2730,empirical_embedding_coordinates
paul15,W31407,PCA,factor,0,-6.0739617,-13.175574,10GMP,,2730,empirical_embedding_coordinates
paul15,W31409,PCA,factor,0,-9.523836,0.17767727,14Mo,,2730,empirical_embedding_coordinates
paul15,W31410,PCA,factor,0,8.697286,-0.79103917,4Ery,,2730,empirical_embedding_coordinates
paul15,W31411,PCA,factor,0,-11.789071,2.8690464,15Mo,,2730,empirical_embedding_coordinates
paul15,W31412,PCA,factor,0,-10.5688925,-3.4630072,11DC,,2730,empirical_embedding_coordinates
paul15,W31413,PCA,factor,0,13.411803,6.398865,3Ery,,2730,empirical_embedding_coordinates
paul15,W31414,PCA,factor,0,10.929984,1.7284801,4Ery,,2730,empirical_embedding_coordinates
paul15,W31415,PCA,factor,0,7.077796,-1.8690759,4Ery,,2730,empirical_embedding_coordinates
paul15,W31416,PCA,factor,0,11.555713,2.990228,4Ery,,2730,empirical_embedding_coordinates
paul15,W31418,PCA,factor,0,11.667846,2.8573895,4Ery,,2730,empirical_embedding_coordinates
paul15,W31419,PCA,factor,0,6.5910153,-4.017663,5Ery,,2730,empirical_embedding_coordinates
paul15,W31420,PCA,factor,0,12.730712,-1.2754279,1Ery,,2730,empirical_embedding_coordinates
paul15,W31421,PCA,factor,0,-12.154361,7.3224645,16Neu,,2730,empirical_embedding_coordinates
paul15,W31422,PCA,factor,0,-10.606745,5.983775,14Mo,,2730,empirical_embedding_coordinates
paul15,W31423,PCA,factor,0,13.462759,3.1308372,2Ery,,2730,empirical_embedding_coordinates
paul15,W31424,PCA,factor,0,9.88724,-0.30936885,5Ery,,2730,empirical_embedding_coordinates
paul15,W31425,PCA,factor,0,-9.4476795,1.676619,15Mo,,2730,empirical_embedding_coordinates
paul15,W31426,PCA,factor,0,9.886544,3.6376343,5Ery,,2730,empirical_embedding_coordinates
paul15,W31427,PCA,factor,0,11.162304,0.042999513,2Ery,,2730,empirical_embedding_coordinates
paul15,W31428,PCA,factor,0,11.025221,0.16374761,5Ery,,2730,empirical_embedding_coordinates
paul15,W31429,PCA,factor,0,12.975517,-0.98751634,1Ery,,2730,empirical_embedding_coordinates
paul15,W31430,PCA,factor,0,-0.79064566,-13.862079,7MEP,,2730,empirical_embedding_coordinates
paul15,W31431,PCA,factor,0,10.438238,-3.775866,2Ery,,2730,empirical_embedding_coordinates
paul15,W31432,PCA,factor,0,-10.123921,1.1197176,14Mo,,2730,empirical_embedding_coordinates
paul15,W31433,PCA,factor,0,-2.5526567,-11.072323,10GMP,,2730,empirical_embedding_coordinates
paul15,W31434,PCA,factor,0,10.250141,-0.6199319,2Ery,,2730,empirical_embedding_coordinates
paul15,W31436,PCA,factor,0,-9.019115,2.4285815,14Mo,,2730,empirical_embedding_coordinates
paul15,W31437,PCA,factor,0,0.78528535,-9.914517,6Ery,,2730,empirical_embedding_coordinates
paul15,W31439,PCA,factor,0,-1.4580284,-2.2205544,9GMP,,2730,empirical_embedding_coordinates
paul15,W31440,PCA,factor,0,17.664179,6.9922166,3Ery,,2730,empirical_embedding_coordinates
paul15,W31441,PCA,factor,0,11.25485,-2.343306,2Ery,,2730,empirical_embedding_coordinates
paul15,W31442,PCA,factor,0,10.267449,0.14581977,3Ery,,2730,empirical_embedding_coordinates
paul15,W31443,PCA,factor,0,-4.2874045,-14.672759,12Baso,,2730,empirical_embedding_coordinates
paul15,W31444,PCA,factor,0,8.612496,-3.4403498,2Ery,,2730,empirical_embedding_coordinates
paul15,W31445,PCA,factor,0,-6.588707,-14.304352,18Eos,,2730,empirical_embedding_coordinates
paul15,W31446,PCA,factor,0,12.342364,1.5502379,5Ery,,2730,empirical_embedding_coordinates
paul15,W31447,PCA,factor,0,7.9390764,-2.3002746,3Ery,,2730,empirical_embedding_coordinates
paul15,W31448,PCA,factor,0,-10.878743,4.7643704,15Mo,,2730,empirical_embedding_coordinates
paul15,W31451,PCA,factor,0,-8.259717,-5.5591216,14Mo,,2730,empirical_embedding_coordinates
paul15,W31452,PCA,factor,0,14.414955,0.768136,2Ery,,2730,empirical_embedding_coordinates
paul15,W31453,PCA,factor,0,4.217006,-8.782966,6Ery,,2730,empirical_embedding_coordinates
paul15,W31454,PCA,factor,0,-9.283618,-4.0286975,14Mo,,2730,empirical_embedding_coordinates
paul15,W31455,PCA,factor,0,12.9583435,-3.1837463,2Ery,,2730,empirical_embedding_coordinates
paul15,W31456,PCA,factor,0,9.304438,-2.5498817,5Ery,,2730,empirical_embedding_coordinates
paul15,W31457,PCA,factor,0,-4.951177,-11.491597,12Baso,,2730,empirical_embedding_coordinates
paul15,W31458,PCA,factor,0,1.335044,-9.238483,7MEP,,2730,empirical_embedding_coordinates
paul15,W31459,PCA,factor,0,-9.324154,-13.99505,17Neu,,2730,empirical_embedding_coordinates
paul15,W31460,PCA,factor,0,-11.1891575,0.62907296,14Mo,,2730,empirical_embedding_coordinates
paul15,W31461,PCA,factor,0,11.185497,-1.445508,2Ery,,2730,empirical_embedding_coordinates
paul15,W31462,PCA,factor,0,6.8732867,-6.858364,5Ery,,2730,empirical_embedding_coordinates
paul15,W31463,PCA,factor,0,12.217944,0.23214497,2Ery,,2730,empirical_embedding_coordinates
paul15,W31464,PCA,factor,0,-10.136371,2.3103943,14Mo,,2730,empirical_embedding_coordinates
paul15,W31465,PCA,factor,0,-9.231884,-3.8251033,13Baso,,2730,empirical_embedding_coordinates
paul15,W31466,PCA,factor,0,-10.271368,8.688628,15Mo,,2730,empirical_embedding_coordinates
paul15,W31467,PCA,factor,0,12.803715,1.4061567,2Ery,,2730,empirical_embedding_coordinates
paul15,W31468,PCA,factor,0,-8.620511,-0.901012,13Baso,,2730,empirical_embedding_coordinates
paul15,W31469,PCA,factor,0,-10.655986,4.6454406,16Neu,,2730,empirical_embedding_coordinates
paul15,W31470,PCA,factor,0,11.987874,0.6235854,5Ery,,2730,empirical_embedding_coordinates
paul15,W31471,PCA,factor,0,-11.453538,7.100676,14Mo,,2730,empirical_embedding_coordinates
paul15,W31472,PCA,factor,0,-8.372453,-3.8169732,16Neu,,2730,empirical_embedding_coordinates
paul15,W31473,PCA,factor,0,-9.627969,3.7027414,14Mo,,2730,empirical_embedding_coordinates
paul15,W31474,PCA,factor,0,-12.808995,2.21602,16Neu,,2730,empirical_embedding_coordinates
paul15,W31475,PCA,factor,0,-10.057055,0.88141114,14Mo,,2730,empirical_embedding_coordinates
paul15,W31476,PCA,factor,0,-2.0939915,-6.5880084,8Mk,,2730,empirical_embedding_coordinates
paul15,W31477,PCA,factor,0,-6.1432004,-3.4589245,10GMP,,2730,empirical_embedding_coordinates
paul15,W31478,PCA,factor,0,-10.764139,-2.2750456,14Mo,,2730,empirical_embedding_coordinates
paul15,W31479,PCA,factor,0,9.021932,-1.5452398,5Ery,,2730,empirical_embedding_coordinates
paul15,W31480,PCA,factor,0,3.9123042,-15.654486,7MEP,,2730,empirical_embedding_coordinates
paul15,W31481,PCA,factor,0,9.7262,-1.8541994,2Ery,,2730,empirical_embedding_coordinates
paul15,W31483,PCA,factor,0,-9.628054,-2.614596,14Mo,,2730,empirical_embedding_coordinates
paul15,W31484,PCA,factor,0,-9.309351,3.8849611,13Baso,,2730,empirical_embedding_coordinates
paul15,W31485,PCA,factor,0,11.433669,0.8259636,2Ery,,2730,empirical_embedding_coordinates
paul15,W31486,PCA,factor,0,9.313733,1.242333,5Ery,,2730,empirical_embedding_coordinates
paul15,W31487,PCA,factor,0,-11.210176,0.44228604,14Mo,,2730,empirical_embedding_coordinates
paul15,W31489,PCA,factor,0,-9.538341,8.6608925,14Mo,,2730,empirical_embedding_coordinates
paul15,W31491,PCA,factor,0,-5.1360326,-0.6682164,9GMP,,2730,empirical_embedding_coordinates
paul15,W31492,PCA,factor,0,12.331286,2.8600357,4Ery,,2730,empirical_embedding_coordinates
paul15,W31493,PCA,factor,0,-6.367071,-12.112988,10GMP,,2730,empirical_embedding_coordinates
paul15,W31494,PCA,factor,0,-9.568472,3.3542368,13Baso,,2730,empirical_embedding_coordinates
paul15,W31495,PCA,factor,0,-3.780163,-0.9151008,10GMP,,2730,empirical_embedding_coordinates
paul15,W31497,PCA,factor,0,1.1565176,-14.038806,7MEP,,2730,empirical_embedding_coordinates
paul15,W31498,PCA,factor,0,-4.648744,-3.420436,10GMP,,2730,empirical_embedding_coordinates
paul15,W31499,PCA,factor,0,9.08923,2.9037783,3Ery,,2730,empirical_embedding_coordinates
paul15,W31500,PCA,factor,0,14.652987,4.3147025,2Ery,,2730,empirical_embedding_coordinates
paul15,W31501,PCA,factor,0,-10.316249,9.822549,14Mo,,2730,empirical_embedding_coordinates
paul15,W31502,PCA,factor,0,-5.5245333,-10.817038,10GMP,,2730,empirical_embedding_coordinates
paul15,W31503,PCA,factor,0,-10.54151,0.19937868,15Mo,,2730,empirical_embedding_coordinates
paul15,W31504,PCA,factor,0,-7.907162,11.722532,13Baso,,2730,empirical_embedding_coordinates
paul15,W31505,PCA,factor,0,-0.93774754,-12.779801,7MEP,,2730,empirical_embedding_coordinates
paul15,W31506,PCA,factor,0,3.3692913,-10.886912,6Ery,,2730,empirical_embedding_coordinates
paul15,W31507,PCA,factor,0,4.702525,-4.406762,7MEP,,2730,empirical_embedding_coordinates
paul15,W31508,PCA,factor,0,10.1205,-0.7973955,5Ery,,2730,empirical_embedding_coordinates
paul15,W31509,PCA,factor,0,-8.864994,2.450999,14Mo,,2730,empirical_embedding_coordinates
paul15,W31510,PCA,factor,0,-11.483575,5.4749513,13Baso,,2730,empirical_embedding_coordinates
paul15,W31511,PCA,factor,0,-5.9204645,-4.3679724,10GMP,,2730,empirical_embedding_coordinates
paul15,W31512,PCA,factor,0,3.4454331,-4.389319,7MEP,,2730,empirical_embedding_coordinates
paul15,W31513,PCA,factor,0,17.025656,8.386062,3Ery,,2730,empirical_embedding_coordinates
paul15,W31514,PCA,factor,0,0.91213834,-12.912439,7MEP,,2730,empirical_embedding_coordinates
paul15,W31515,PCA,factor,0,-6.3710895,1.3717686,13Baso,,2730,empirical_embedding_coordinates
paul15,W31516,PCA,factor,0,12.784091,0.7566741,1Ery,,2730,empirical_embedding_coordinates
paul15,W31517,PCA,factor,0,-11.121659,-2.0232556,14Mo,,2730,empirical_embedding_coordinates
paul15,W31518,PCA,factor,0,-10.027525,-0.10319929,13Baso,,2730,empirical_embedding_coordinates
paul15,W31519,PCA,factor,0,-6.515111,-10.111939,10GMP,,2730,empirical_embedding_coordinates
paul15,W31520,PCA,factor,0,-5.114968,2.767703,9GMP,,2730,empirical_embedding_coordinates
paul15,W31521,PCA,factor,0,14.073353,6.23598,3Ery,,2730,empirical_embedding_coordinates
paul15,W31522,PCA,factor,0,-7.6122975,7.9175367,13Baso,,2730,empirical_embedding_coordinates
paul15,W31523,PCA,factor,0,12.346175,1.1582142,2Ery,,2730,empirical_embedding_coordinates
paul15,W31524,PCA,factor,0,-6.713818,-6.152743,13Baso,,2730,empirical_embedding_coordinates
paul15,W31525,PCA,factor,0,13.520885,1.6754409,2Ery,,2730,empirical_embedding_coordinates
paul15,W31526,PCA,factor,0,0.79862696,-14.151313,6Ery,,2730,empirical_embedding_coordinates
paul15,W31527,PCA,factor,0,3.4063475,-8.539649,6Ery,,2730,empirical_embedding_coordinates
paul15,W31528,PCA,factor,0,-9.508658,-2.903246,13Baso,,2730,empirical_embedding_coordinates
paul15,W31529,PCA,factor,0,11.27992,5.0605803,3Ery,,2730,empirical_embedding_coordinates
paul15,W31530,PCA,factor,0,-8.120841,2.909779,13Baso,,2730,empirical_embedding_coordinates
paul15,W31531,PCA,factor,0,-8.92138,-14.228794,11DC,,2730,empirical_embedding_coordinates
paul15,W31532,PCA,factor,0,-7.5546894,0.70656085,14Mo,,2730,empirical_embedding_coordinates
paul15,W31533,PCA,factor,0,-5.4850383,-11.877391,10GMP,,2730,empirical_embedding_coordinates
paul15,W31534,PCA,factor,0,-1.984745,-7.003551,8Mk,,2730,empirical_embedding_coordinates
paul15,W31535,PCA,factor,0,-6.9545527,-7.095955,9GMP,,2730,empirical_embedding_coordinates
paul15,W31536,PCA,factor,0,12.343249,2.4543283,2Ery,,2730,empirical_embedding_coordinates
paul15,W31537,PCA,factor,0,-7.225529,-6.299429,13Baso,,2730,empirical_embedding_coordinates
paul15,W31538,PCA,factor,0,-8.756369,3.2284625,14Mo,,2730,empirical_embedding_coordinates
paul15,W31539,PCA,factor,0,-4.7689843,-6.4653783,13Baso,,2730,empirical_embedding_coordinates
paul15,W31540,PCA,factor,0,-11.954609,-1.3013343,14Mo,,2730,empirical_embedding_coordinates
paul15,W31541,PCA,factor,0,10.839909,0.51199824,5Ery,,2730,empirical_embedding_coordinates
paul15,W31542,PCA,factor,0,-10.987514,1.4169233,14Mo,,2730,empirical_embedding_coordinates
paul15,W31543,PCA,factor,0,6.2808595,-3.8376005,5Ery,,2730,empirical_embedding_coordinates
paul15,W31544,PCA,factor,0,-9.769999,5.2282095,13Baso,,2730,empirical_embedding_coordinates
paul15,W31545,PCA,factor,0,-4.9603453,-1.9965421,12Baso,,2730,empirical_embedding_coordinates
paul15,W31546,PCA,factor,0,-10.907858,2.2865312,16Neu,,2730,empirical_embedding_coordinates
paul15,W31547,PCA,factor,0,-6.023628,-13.857251,11DC,,2730,empirical_embedding_coordinates
paul15,W31548,PCA,factor,0,-4.8352017,-7.248791,13Baso,,2730,empirical_embedding_coordinates
paul15,W31549,PCA,factor,0,-9.358492,1.8915569,13Baso,,2730,empirical_embedding_coordinates
paul15,W31550,PCA,factor,0,12.687272,-0.14810474,2Ery,,2730,empirical_embedding_coordinates
paul15,W31551,PCA,factor,0,10.916433,1.2557449,2Ery,,2730,empirical_embedding_coordinates
paul15,W31552,PCA,factor,0,-9.01029,0.46728668,14Mo,,2730,empirical_embedding_coordinates
paul15,W31553,PCA,factor,0,-0.90615654,-14.623309,7MEP,,2730,empirical_embedding_coordinates
paul15,W31554,PCA,factor,0,9.618819,-0.617215,4Ery,,2730,empirical_embedding_coordinates
paul15,W31555,PCA,factor,0,5.5007277,-6.3672056,6Ery,,2730,empirical_embedding_coordinates
paul15,W31556,PCA,factor,0,-6.789819,-2.3883967,13Baso,,2730,empirical_embedding_coordinates
paul15,W31558,PCA,factor,0,-6.209231,-1.3343662,14Mo,,2730,empirical_embedding_coordinates
paul15,W31559,PCA,factor,0,-10.972442,3.3238206,14Mo,,2730,empirical_embedding_coordinates
paul15,W31560,PCA,factor,0,-0.5451928,-14.904033,6Ery,,2730,empirical_embedding_coordinates
paul15,W31562,PCA,factor,0,-3.6838431,-7.2448463,12Baso,,2730,empirical_embedding_coordinates
paul15,W31563,PCA,factor,0,8.694518,1.1777669,6Ery,,2730,empirical_embedding_coordinates
paul15,W31564,PCA,factor,0,-8.586538,-3.5579226,14Mo,,2730,empirical_embedding_coordinates
paul15,W31565,PCA,factor,0,11.48637,2.0615005,2Ery,,2730,empirical_embedding_coordinates
paul15,W31566,PCA,factor,0,-9.372511,-0.20267914,13Baso,,2730,empirical_embedding_coordinates
paul15,W31567,PCA,factor,0,-11.6853,1.813614,13Baso,,2730,empirical_embedding_coordinates
paul15,W31568,PCA,factor,0,-8.724047,1.4769721,14Mo,,2730,empirical_embedding_coordinates
paul15,W31569,PCA,factor,0,1.9919612,-14.749848,7MEP,,2730,empirical_embedding_coordinates
paul15,W31570,PCA,factor,0,-1.5870063,-13.243935,7MEP,,2730,empirical_embedding_coordinates
paul15,W31571,PCA,factor,0,-8.742604,1.5983588,15Mo,,2730,empirical_embedding_coordinates
paul15,W31572,PCA,factor,0,7.9970837,-3.7642045,5Ery,,2730,empirical_embedding_coordinates
paul15,W31573,PCA,factor,0,5.851533,-4.8812923,5Ery,,2730,empirical_embedding_coordinates
paul15,W31575,PCA,factor,0,2.5678267,-7.6263843,5Ery,,2730,empirical_embedding_coordinates
paul15,W31576,PCA,factor,0,9.024319,-0.66641295,5Ery,,2730,empirical_embedding_coordinates
paul15,W31577,PCA,factor,0,-9.906541,4.02309,15Mo,,2730,empirical_embedding_coordinates
paul15,W31578,PCA,factor,0,13.87801,1.6487335,1Ery,,2730,empirical_embedding_coordinates
paul15,W31580,PCA,factor,0,-7.901738,0.2604552,13Baso,,2730,empirical_embedding_coordinates
paul15,W31581,PCA,factor,0,-4.8085833,2.7670026,10GMP,,2730,empirical_embedding_coordinates
paul15,W31583,PCA,factor,0,1.0308412,-5.5877438,12Baso,,2730,empirical_embedding_coordinates
paul15,W31586,PCA,factor,0,14.67109,4.250991,4Ery,,2730,empirical_embedding_coordinates
paul15,W31587,PCA,factor,0,-2.9909837,-13.121839,7MEP,,2730,empirical_embedding_coordinates
paul15,W31588,PCA,factor,0,-10.352954,7.215371,15Mo,,2730,empirical_embedding_coordinates
paul15,W31589,PCA,factor,0,-7.6476693,-11.12637,19Lymph,,2730,empirical_embedding_coordinates
paul15,W31590,PCA,factor,0,-8.898835,10.313033,13Baso,,2730,empirical_embedding_coordinates
paul15,W31591,PCA,factor,0,-8.678269,6.7194505,13Baso,,2730,empirical_embedding_coordinates
paul15,W31593,PCA,factor,0,15.715651,7.6768775,3Ery,,2730,empirical_embedding_coordinates
paul15,W31594,PCA,factor,0,11.266687,1.1249907,3Ery,,2730,empirical_embedding_coordinates
paul15,W31595,PCA,factor,0,-8.201828,0.13018338,15Mo,,2730,empirical_embedding_coordinates
paul15,W31596,PCA,factor,0,-13.169879,1.2838846,16Neu,,2730,empirical_embedding_coordinates
paul15,W31597,PCA,factor,0,-8.382707,4.489074,13Baso,,2730,empirical_embedding_coordinates
paul15,W31598,PCA,factor,0,14.460393,3.6681445,2Ery,,2730,empirical_embedding_coordinates
paul15,W31599,PCA,factor,0,-9.085661,4.170076,15Mo,,2730,empirical_embedding_coordinates
paul15,W31600,PCA,factor,0,-3.1742952,-11.182753,17Neu,,2730,empirical_embedding_coordinates
paul15,W31601,PCA,factor,0,-10.127944,2.3560543,15Mo,,2730,empirical_embedding_coordinates
paul15,W31602,PCA,factor,0,-7.232216,-0.727892,13Baso,,2730,empirical_embedding_coordinates
paul15,W31603,PCA,factor,0,-10.595329,-0.29382136,16Neu,,2730,empirical_embedding_coordinates
paul15,W31604,PCA,factor,0,3.0614934,-11.598331,6Ery,,2730,empirical_embedding_coordinates
paul15,W31605,PCA,factor,0,9.791103,1.5624691,5Ery,,2730,empirical_embedding_coordinates
paul15,W31606,PCA,factor,0,-10.086266,6.7398987,15Mo,,2730,empirical_embedding_coordinates
paul15,W31607,PCA,factor,0,-1.3362083,-4.3708897,9GMP,,2730,empirical_embedding_coordinates
paul15,W31608,PCA,factor,0,-9.1055765,5.612754,13Baso,,2730,empirical_embedding_coordinates
paul15,W31609,PCA,factor,0,-8.603093,10.570016,15Mo,,2730,empirical_embedding_coordinates
paul15,W31611,PCA,factor,0,-10.127947,0.14625312,13Baso,,2730,empirical_embedding_coordinates
paul15,W31613,PCA,factor,0,-0.49441025,-7.036035,6Ery,,2730,empirical_embedding_coordinates
paul15,W31614,PCA,factor,0,0.11238297,-14.163815,7MEP,,2730,empirical_embedding_coordinates
paul15,W31615,PCA,factor,0,-5.05492,-8.058858,12Baso,,2730,empirical_embedding_coordinates
paul15,W31617,PCA,factor,0,-10.283647,4.2618546,15Mo,,2730,empirical_embedding_coordinates
paul15,W31618,PCA,factor,0,12.852973,-0.622242,2Ery,,2730,empirical_embedding_coordinates
paul15,W31620,PCA,factor,0,-7.6107345,-8.586189,13Baso,,2730,empirical_embedding_coordinates
paul15,W31621,PCA,factor,0,-0.28788415,-8.061686,10GMP,,2730,empirical_embedding_coordinates
paul15,W31622,PCA,factor,0,-9.112471,1.8084719,14Mo,,2730,empirical_embedding_coordinates
paul15,W31623,PCA,factor,0,-12.95341,2.1525588,14Mo,,2730,empirical_embedding_coordinates
paul15,W31624,PCA,factor,0,-8.915612,-1.5175855,14Mo,,2730,empirical_embedding_coordinates
paul15,W31625,PCA,factor,0,-8.94335,6.0179534,15Mo,,2730,empirical_embedding_coordinates
paul15,W31626,PCA,factor,0,7.19773,-3.9467952,5Ery,,2730,empirical_embedding_coordinates
paul15,W31628,PCA,factor,0,-11.53863,4.1408014,16Neu,,2730,empirical_embedding_coordinates
paul15,W31629,PCA,factor,0,8.626695,-2.1223588,5Ery,,2730,empirical_embedding_coordinates
paul15,W31630,PCA,factor,0,-8.772104,4.590515,14Mo,,2730,empirical_embedding_coordinates
paul15,W31631,PCA,factor,0,-8.8010025,2.3442593,13Baso,,2730,empirical_embedding_coordinates
paul15,W31632,PCA,factor,0,-12.506666,10.508624,15Mo,,2730,empirical_embedding_coordinates
paul15,W31634,PCA,factor,0,13.096372,0.8516193,2Ery,,2730,empirical_embedding_coordinates
paul15,W31635,PCA,factor,0,14.66153,-1.4714688,2Ery,,2730,empirical_embedding_coordinates
paul15,W31636,PCA,factor,0,12.008755,-1.0303338,2Ery,,2730,empirical_embedding_coordinates
paul15,W31638,PCA,factor,0,-7.352073,-3.5238764,13Baso,,2730,empirical_embedding_coordinates
paul15,W31639,PCA,factor,0,-8.856937,0.33283177,13Baso,,2730,empirical_embedding_coordinates
